mcc,merch_name,dispute_counts,all_transaction_counts
5411,PUBLIX SUPER MAR 1660 OLD,1,14
5411,SAFEWAY #0174,3,85
5411,SAVE A LOT #444,1,52
5411,SAVE-A-LOT #789,1,15
5411,SMITHS FOOD #4131485 HARR,4,62
5411,SUPERMERCADO 3793548 Q St,2,54
5411,TARGET T-1048 1245 N Mili,1,63
5411,VALLEY FOOD SUPE15057 W W,2,9
5411,VONS #2053,1,14
5411,WAL Wal-Mart Super 352462,1,2
5411,WAL Wal-Mart Super 720282,1,2
5411,WAL Wal-Mart Super 740222,1,2
5411,WAL-MART #11811785 COBB P,1,78
5411,WAL-MART #16132628 SOUTH,1,117
5411,WAL-MART #30663500 N TAMI,1,19
5411,WINCO FOODS #1311122 W Ce,2,83
5411,WM SUPERCENTER #980,2,14
5499,FOOD WAY MARKET,1,77
5499,NNT A MART QUICK ST182154,1,1
5499,OMO DOWNTOWN GROCER370320,1,1
5499,OMO KENNYS MARKET  281104,1,1
5499,STOP  SHOP - ELGIN,1,5
5499,ZOOM ZOOM #5,1,23
5533,ADVANCE AUTO PARTS 423018,3,6
5533,HOLBROOK AUTO PARTS,1,23
5541,7-ELEVEN2607 GRAVOIS AVE,1,96
5541,BP#8218885AMOCO #109,1,6
5541,CHEVRON 0371672,1,4
5541,"CHEVRON/CHARRY, INC.",3,7
5541,CONOCO - QUICK SNACK,4,28
5541,CROWELL ROAD VALERO,1,15
5541,EXXONMOBIL    47546445,1,2
5541,FAS MART 74,2,7
5541,FOOD FAST #103,1,27
5541,HH 28,1,33
5541,LA FOOD EXPRESS5104 ST. C,1,29
5541,MAPCO 7526545 E DAVE WARD,1,10
5541,PAUPERS CORNER102 S MARKE,1,11
5541,QT 622,1,43
5541,QT 9761449 INWOOD RD,1,4
5541,SHELL SERVICE STATION1399,1,10
5541,SHELL SERVICE STATION5013,1,5
5541,TA #30 CHICAGO NORTH16650,1,6
5542,ARCO #42685 AMPM,1,17
5542,BP#9775925AMOCO JET STOP,1,10
5542,CIRCLE K # 01405,1,7
5542,EXXONMOBIL    99700213,1,3
5542,MURPHY6705ATWALMART,1,22
5542,RACETRAC 2499 00024992,1,2
5651,BURLINGTON STORES 431,1,38
5651,VARIETY WHOLESALERS ROSES,1,594
5655,"CCS DIRECT, LLC",1,72
5691,PAYPAL *QIDONGXIANB,1,1
5691,SP * DESIGNER SPORTY,1,4
5699,CITY GEAR #87,1,12
5699,RAINBOW # 2414 W 63RD,1,1
5712,CTSL LLC,1,5
5732,PES*WWW.LVVEIEW.COM,1,3
5734,GOOGLE *darken apps,1,7
5735,PAYPAL *TRIPLE M EBAY TRI,1,1
5812,ACKEES JAMAICAN CUISINE,1,4
5812,CHINA RIVER BUFFET,1,7
5812,DEL FRISCOS GRILLE ATL,1,2
5812,GRUBHUBJUSTBECLAWS,2,2
5812,GRUBHUBSUBWAY12205,1,1
5812,"HWY 55 BURGERS, SHAKES,",1,6
5812,MR & MRS CRAB JUICY SE,1,43
5812,NNT CASTAWAY BOWL P631764,1,1
5812,NOBI PUBLIC HOUSE,2,2
5812,PIZZA HEAVEN 2,1,19
5812,POSTMATES 782B0 DUNKIN,1,1
5812,POSTMATES DD7A8 CHIPOT,1,1
5812,RAYFORD'S ALL-N-1 WING,1,5
5812,VALLARTA SUPRMRKTS VFE29T,1,1
5812,WAFFLE HOUSE 0846,4,22
5814,BURGER KING #4837  Q07,1,73
5814,CICI S PIZZA 347,1,1
5814,MCDONALD'S F166,1,101
5814,MCDONALD'S F28364,1,28
5814,MCDONALD'S F33260,1,61
5814,MCDONALD'S F6789,1,9
5814,MCDONALD'S M4179 OF FL,3,26
5814,STARBUCKS STORE 53437,1,29
5814,SUBWAY        01428432,1,2
5814,TACO BELL 002473,1,22
5814,TROPICAL CUISINE,1,7
5814,WENDYS #5780,1,8
5814,WENDYS 51,1,14
5816,1-609-9130020_101skins,2,40
5816,GOOGLE* GAMEVIL,5,12
5816,GOOGLE*BET PLAY,2,64
5818,Amazon Digit*OO1535CF3,1,1
5818,Prime Video*SM0Q19XQ3,1,1
5912,RITE AID STORE - 4324,1,3
5921,CEDARTOWN LIQUOR OUT,1,42
5921,KILLEEN WINE & SPIRITS101,2,23
5921,WINE AND SPIRITS 0604,1,6
5931,LAS VEGAS DI,1,10
5931,REFLECTIONS OF TRINITY,1,1
5941,BIG 5 SPORTING GOODS 159,1,2
5942,AMZN MKTP US*BT3I62RL3 AM,1,1
5942,AMZN Mktp US*GF4M58X33,1,1
5942,AMZN Mktp US*I804F9W33,1,1
5942,AMZN Mktp US*O46QC8L03,1,1
5944,FAY JEWELERS,1,2
5967,"CCBill.com  *SM MKT, LLC",2,18
5967,LOVEVOODOO 8886091104,1,6
5967,LTPAY.NET,1,5
5968,ATHLETICREVOLUTIONQUIC,1,9
5968,BUYJBMDETOX.COM,1,6
5968,BUYLSXENTERPRISES.COM,1,6
5968,GOOGLE *Matityahu Zind,1,1
5968,GOOGLE*ELLATION,1,25
5968,PURITY PRODUCTS,1,36
5968,TRYBEASTMASTER.COM,2,9
5977,HAYES BEAUTY,2,14
5993,OMAHA TOBACCO LLC,1,19
5999,8884120179BETTERYOU,3,3
5999,MANHATTAN BEAUTY SUPPL,1,19
5999,POLO/RL 116,1,3
5999,U-HAUL N CHRLST,1,1
6011,5/3 BK NE OH OFF576 CANTO,1,5
6011,7ELEVEN-FCTI1810 R ST,1,13
6011,BANK OF AMERICA*MARTIN LU,2,70
6011,BX15082768 N. 22ND STREET,1,9
6011,CALS 242    -K6600655407,1,5
6011,CEFCO 2004  -K1027812822,1,6
6011,COITSVILLE S-189397151 ST,1,7
6011,Cardtronics CCS2702 W GLE,1,12
6011,Cardtronics CCSP1215 MAIN,1,26
6011,DEQUINDRE & -2965611901 E,1,20
6011,DNS2112 CHARLOTTE AVE,2,5
6011,GERMAN AM BANK401 E MAIN,1,9
6011,La Espiga Market204 W  Ke,3,3
6011,M303270375 NORTH STATE RO,2,5
6011,MITCHELLS GR-K709692800 O,1,5
6011,PAI ISO12304 S HALSTED ST,1,28
6011,PAK-A-SAK 05-3350351204 E,1,11
6011,QUIKTRIP-TRANSFU511 SOUTH,1,7
6011,Shell Station  location o,1,7
6011,TTCU FCU778 E 4TH STREET,1,4
6011,USAACATM19 1203 W  BANK E,2,13
6011,USAACATM192632  HWY 301 S,2,21
6011,VASHUDEV FOO-369847438 W,1,37
6011,WEST METAIRI-3419968000 W,1,6
6011,WOODBRIDGE G-K4051153910,1,17
6011,Walmart Supercenter 11181,1,19
6012,FINGERHUT PAYMENTS,2,947
6012,ZEL*MARQUITA WEAVER,1,2
6051,"UNITED ACCEPTANCE, INC",1,45
7211,USA*MYSUPERCLEAN LAUNDRY,1,2
7230,SUPREME HAIR & BEAUTY,1,26
7230,TOP TEN NAILS,2,22
7273,FDVDSM.COM,1,7
7273,FOLWNS.COM,2,61
7277,THE RESOURCE SCOUT LLC,1,14
7311,FACEBK XDTLMQ2972,1,1
7372,GOOGLE*DATAVERSE,1,7
7392,BUDGETICE.COM,1,19
7399,WPY*Fighting Cancer,1,1
7513,U-HAUL MOVING & TRAILER H,1,9
7994,funzpoints-5m4p8di3g,1,1
7994,funzpoints-5m5u4mixp,1,1
7994,funzpoints-5m75fdh1y,1,1
7994,funzpoints-5mbkgpvn8,1,1
7994,funzpoints-5mc6bsjbw,1,1
7994,funzpoints-5me35ddwi,1,1
7994,funzpoints-5mhtbuj67,1,1
7994,funzpoints-5mknelyi7,1,1
8099,DOFASTING,2,8
8999,TOPHATT105780219,1,1
9399,FINANCE-PYMNT SERVC CNTR3,1,2
0000,ATM Withdrawal Fee,4707,1254339
0000,DD:First Citizen-EXT TRNS,1,12
0000,EFT:11946850,1,2
0000,EFT:11977114,1,2
0000,EFT:12041765,1,1
0000,EFT:12499190,1,2
0000,EFT:12543466,1,1
1750,PAYPAL *JOSE NOBOA,1,1
3001,AMERICAN AIR0017446683461,1,1
3132,FRONTIER AI FHHYQB,1,2
3516,LA QUINTA INN GRAND PR,1,1
3621,EXTENDEDSTAY #9813,1,2
3700,MOTEL 6 MEMPHIS DOWNTO,1,15
3709,MOHIT DEVELOPERS LLC,1,8
4121,LYFT   *RIDE TUE 1PM,19,1889
4722,SKR www.cancelon.com 8,1,1
4722,TRAVELOCITY*7100997005,1,1
4722,TRAVELOCITY*7524762165,1,1
4812,QUALITY WIRELESS,1,2
4812,VERIZON-VICTRA CA CAMP,1,1
4829,CASH APP*BRITTANY K,1,10
4829,CASH APP*KELELA WOL,2,2
4829,CASH APP*LESLIE WEE,1,1
4829,CASH APP*STEPHEN MO,2,5
4829,CASH APP*TRAVIS BAR,21,22
4829,CASH APP*XICA DAVIS,1,1
4829,FBPAY  Latoya Boswell,1,7
4829,PAYPAL *GRAYKJ6,2,2
4829,PAYPAL *SKERR,1,1
4829,PaySend,6,102
4899,PAYPAL *HULU,7,1110
4900,PAID TO PSE&G-NJ,1,272
5310,DOLLAR GENERAL # 10TH STR,1,59
5310,ROSS STORES #1144,1,16
5310,WAL-MART #2170Wal-Mart St,1,85
5311,FTP*WWW.TRUSTCLOUDES.C,1,11
5331,DOLLAR TREE1611 VIRGINIA,1,36
5331,DOLLAR TREE5230 S 136TH S,1,11
5331,DOLLARTREE310 W SWANNANOA,1,17
5331,FAMILY DOLLAR #7787,1,4
5331,PAYPAL *MELANIN INC,1,2
5411,BROOKSHIR 510 KINGS HW,1,15
5411,FOOD CITY #206,1,95
5411,HARVEYS #16952800 OLD DAW,1,9
5411,KROGER #574,1,19
5411,MEIJER 223,1,58
5411,SAFEWAY 1177,1,114
5411,SPROUTS FARMERS MKT#14057,1,6
5411,WAL Wal-Mart Super 011956,1,4
5411,WAL Wal-Mart Super 450937,1,3
5411,WAL Wal-Mart Super 611547,1,3
5411,WAL-MART #20253010 W GRAN,3,54
5411,WAL-MART #2152141 WASHING,1,75
5411,WAL-MART #33315501 SO OLI,1,154
5411,WAL-MART #42592607 W MAIN,3,28
5411,WAL-MART #5394770 WEST EL,2,122
5411,WAL-MART #5447150 HARRISO,1,114
5411,WM SUPERCENTER #5142,1,9
5499,53 BUFFALO DELI GROCERY,1,5
5499,B&B EZ FOOD MART,1,8
5499,MUCHO LOCO 2 DELI & GROCE,1,19
5499,NNT AK FOOD MART   671754,1,1
5499,OMO HONEY STOP     381194,1,1
5499,OMO K&S MINI MART  171086,1,1
5499,OMO WAYSIDE MINI MA872100,1,1
5499,REZ MART GROCERY,2,36
5511,WORLD HYUNDAI,1,2
5533,CARID.COM & ID BRANDS,1,76
5533,O'REILLY AUTO PARTS 1901,1,10
5533,O'REILLY AUTO PARTS 5211,1,9
5533,TLFINC,1,1
5541,356 FASTRIP FOOD6501 NILE,1,65
5541,7-ELEVEN2020 SHERIDAN ROA,2,29
5541,7-ELEVEN620-A FORT HOOD,1,77
5541,7-ELEVEN7609 SANTA MONICA,2,20
5541,B&P FOOD MART CI,1,3
5541,BARONA STATION1054 BARONA,1,3
5541,BP#5974472MILLS FOOD PLA,1,27
5541,BP#6251961LINMAR BP,1,4
5541,CORNER STORE 1021,1,64
5541,KEITHS 151,1,41
5541,LOY LAKE,1,23
5541,MARATHON FOOD MA,2,346
5541,MAX A MART,1,91
5541,SHELL OIL 10010522000,1,3
5541,SHELL SERVICE STATION1277,2,38
5541,SUNOCO 00795799001628 REM,1,28
5541,SUNOCO 064118880026790 SW,4,18
5541,SUNOCO 081972610022025 SW,2,16
5542,CIRCLE K 03405,2,27
5542,QT 58,1,47
5542,ROYAL FARMS #137,1,18
5621,NNT MADRAG # 106   381761,1,1
5631,ICING #86661400 N HILLFIE,1,1
5655,Nike North Park 352,1,6
5661,OMO TENNIS SHOE WAR870981,1,1
5691,SP * ALLURE APPAREL CO,1,3
5699,BALENCIAGA 705,1,1
5699,Etsy.com - MONBEBECo,1,1
5719,PAYPAL *WAYFAIR,4,93
5722,A AFFORDABLE PRE OWNED AP,1,1
5733,JUNGLE DRUMS,1,1
5734,GOOGLE *Bear Hug Ent,2,11
5735,BANDCAMP LOGICAL RECORD,1,1
5735,BANDCAMP YVETTE YOUNG,1,1
5812,BECLAWS,1,2
5812,BM  CHINA SONG,1,1
5812,CHILIS BELLEVUE,1,5
5812,CHINA PEARL,1,6
5812,DOORDASH*DOS TACOS,1,2
5812,DOORDASH*LAKEWOOD DINE,1,3
5812,FIRST WOK CHINESE RESTAUR,1,1
5812,FRANCESCO'S PIZZA,1,6
5812,GRUBHUBCHECKERS,1,25
5812,OLIVE GARDEN 0021194,1,7
5812,PENN PIZZA PALACE,4,37
5812,PIZZA HUT 262600026260,1,4
5812,PIZZA HUT 425900042598,1,18
5812,TGI FRIDAYS 1758,1,15
5814,BURGER KING #14614,1,21
5814,CHURCHS CHICKEN - MILLS R,1,5
5814,DAIRY QUEEN #17763,1,6
5814,LITTLE CAESARS #0142,1,12
5814,LITTLE CAESARS 2086-0003,1,9
5814,MCDONALD'S F10244,2,57
5814,MCDONALD'S F1440,1,76
5814,MCDONALD'S F26036,1,35
5814,MCDONALD'S F5887,1,36
5814,SONIC DRIVE IN #2847,1,56
5814,SONIC DRIVE IN #4300,1,20
5814,TACO BELL 034630,1,19
5814,WENDY'S 44,1,14
5816,GOOGLE*POOL GAMES,6,144
5816,GOOGLE*PROXIMA BETA,28,906
5818,Prime Video*111KA5HW3,1,1
5818,Prime Video*BX1AN2353,1,1
5912,CVS/PHARMACY #04825,1,5
5912,CVS/PHARMACY #08 08546--2,1,4
5912,WALGREENS STORE 9458 HELE,1,8
5921,HAPPY LIQUOR AND GROCERY,1,3
5921,LA CATRINA,1,1
5921,OMO Monalisa Wine a881840,1,1
5921,YNGODESS SHOP,1,2
5941,TINY LLC,1,2
5942,AMZN Mktp US*AU5G57743,1,1
5942,AMZN Mktp US*EW9Q50CZ3,1,1
5942,AMZN Mktp US*HR10A79T3,1,1
5943,STAPLES       00107979,1,8
5944,CLOTHO NYC,1,2
5944,ROZE JEWELERS,2,11
5967,BEAFEE.COM,3,45
5967,ECHST.NET,16,806
5967,ELITEMSHELP.COM,2,67
5967,LCA-HUS.COM,2,81
5967,QTEKA.COM,2,36
5968,Amazon Prime*JR0DM5233,1,1
5968,FINANCIAL EDUCATION SERVI,2,129
5968,FREESHIPPING.COM,38,1391
5977,SALLY BEAUTY #10 225 NW C,1,3
5977,SP * ALWAYS WITH ME SH,1,1
5993,NWS QUALITY TOBACCO960380,1,1
5995,PETSHED.COM,1,3
5999,QUADPAY* QUADPAY ANYWH,2,471
6010,REGIONS BANK CASH ADVANCE,3,200
6011,7ELEVEN-FCTI14651 LAUREL,1,8
6011,BANCORPSOUTH ATM2909 13TH,1,3
6011,BANK OF AMERICA*VERMONT &,1,5
6011,BIG BOSS TRA-42678742559,1,2
6011,BRONX PLAZA -23657524 WES,1,7
6011,CITIZENS BANK5775 E 14 MI,1,1
6011,COOSA PINES -3681671244 N,1,9
6011,CORAL PALACE-2933931424 C,2,2
6011,Cardtronics C2S11620 HAMI,1,5
6011,Cardtronics CCS11946 N WI,2,15
6011,Cardtronics CCSB2625  W N,4,79
6011,Cardtronics CCSC2425 W ME,1,2
6011,Cardtronics CCSP3034 W LI,1,39
6011,DODGES-NEWPO-30739313170,4,22
6011,DUTCH PRIDE -460980 507 E,1,1
6011,H-B LIQUOR I-34795817883,1,3
6011,Harrison LLC M136 PRIEBES,1,1
6011,Jefferson Fina1520 Westba,9,15
6011,LK7607742695 WESLEY CHAPE,1,1
6011,MAVERIK-SAND-295844655 EA,1,1
6011,NORTHWEST1040 LAKE AVENUE,1,8
6011,P3042662420 FREDRICK AVE,1,7
6011,PAI ISO1825 E OAK ST STE,1,1
6011,PAI ISO2204 GLADE ST,3,29
6011,PAI ISO2560 SHORTER AVE,1,4
6011,PAI ISO26051 EUCLID AVE,1,36
6011,PAI ISO901 W OAKLAND PARK,1,2
6011,PNC BANK8283 OLD US HWY 5,1,17
6011,PNC BANKM&T 163 S E CRAIN,1,17
6011,PNC BANKPANTRY 1 WDLYNNE,7,374
6011,ROAD RANGER -250847905 HE,2,2
6011,SD Location  410463 Austi,2,11
6011,SPRINT FOOD -K4060072075,1,10
6011,STARCREST CL-5101917504 N,1,2
6011,STUTTGART KW-336929195 SP,1,14
6011,USAACATM19 4601 E  OAKWOO,2,10
6011,Walmart Supercenter 30016,1,6
6011,Wells Fargo Ban3559 FAIRY,1,11
6011,Wells Fargo Ban500 N.FEDA,1,3
6011,Woodforest National Bank6,2,346
6012,TOTALVISA 844-548-9721,1,419
6051,CCCS2954 Delta Fair BlvUS,1,2
6051,OKLAHOMA CITY CC184,1,12
6051,US AUTO FINANCE,2,163
6300,DIGITAL PAYMENT SERVICES,1,23
7011,PEPPER TREE MOTEL,1,2
7230,MYA NAILS AND SPA,1,1
7230,SQ *INDULGENCE HAIR,2,8
7273,SEGPAYEU.COM*CHATRDM,1,40
7321,WWW.SMARTCREDIT.COM,1,181
7372,PAYPAL *1922731278 EBA,1,9
7399,ONEGREENPLANET.ORG,3,3
7549,NNT STAR LANE AUTO 182645,1,1
7800,PALOT CAMPUS COR400 HARRI,6,6
7841,PURE FLIX DIGITAL,1,134
7994,FUNZPOINTS-5MLQF9T21,1,1
7994,funzpoints-5m3i539uz,1,1
7994,funzpoints-5m3pzcdde,1,1
7994,funzpoints-5m4qyympl,1,1
7994,funzpoints-5m56uvnuc,1,1
7994,funzpoints-5m6ywju9t,1,1
7994,funzpoints-5m725nu54,1,1
7994,funzpoints-5man8fftl,1,1
8398,DONATION ON MISSIO,1,1
8699,RFS*CSI COMMISSARYORD,1,2
8999,PAYPAL *NGIG948492,2,2
0000,EFT:12047677,1,1
0000,EFT:12600451,1,1
0000,EFT:12729197,1,2
0000,EFT:12813266,1,1
3260,SPIRIT AIRL 4870234823032,1,1
4121,LYFT   *RIDE WED 6AM,10,987
4722,EXPEDIA 7529795524807,1,1
4722,HOTELSCOM9195637734861,1,1
4722,HOTELSCOM9200289021664,1,1
4722,PRICELN*TURKISH AIRLIN,1,1
4812,CELLMART,1,5
4812,LU LU WIRELESS LLC,1,1
4812,VERIZON WRLS X5653-01,1,2
4814,CNS AT&T RETAIL TEA480464,1,1
4814,JPay Phone Funding,1,87
4816,MICROSOFT*STARZ - MONTHLY,1,19
4829,CASH APP*DESTANY SH,1,5
4829,CASH APP*MADISON BA,1,1
4829,CASH APP*MARCELLUSR,1,1
4829,CASH APP*ROBERT SCH,1,1
4829,CASH APP*RONALD,1,20
4829,CASH APP*ZEE*ADD CA,1,2
4900,FSI*ALABAMA POWER,5,993
5094,PP*MNGSE,1,1
5200,LOWE'S #2345,1,22
5300,SAMSCLUB #82922150 COVING,1,22
5310,DOLLAR GENERAL # 700 S SA,1,20
5310,DOLLAR-GE 606 E GREEN,1,17
5310,DOLLAR-GENERAL # 1365 REM,1,13
5310,TARGET        00008607,1,4
5331,DOLLAR TREE7155 NARCOOSSE,1,13
5331,FAMILY DOLLAR #39402119 N,1,29
5331,FAMILY DOLLAR #43682532 W,1,21
5331,FAMILY DOLLAR #6504,1,15
5399,CLOTHESFORBREAKFAST.CO,1,1
5399,HEXPODS,1,23
5399,MOLLYOCARDS.COM,1,1
5399,OSIRISTAC,1,2
5399,SQ *MYNISHA KIZER,1,3
5411,99 CENTS ONLY #2848,1,39
5411,99-CENTS-ONLY #0146,1,42
5411,BO BO SEAFOOD2800 MONTGOM,1,36
5411,CUB FOODS #30274,1,103
5411,FRYS-FOOD-DRG #01385 E. F,2,84
5411,H-E-B #4623033 SOUTH PORT,1,240
5411,KING SOOPERS #001331 SPEE,1,48
5411,NNT BEST STOP QUICK072192,1,1
5411,SAVE A LOT #543,1,47
5411,TARGET T- 20200 Bloomf,1,7
5411,TARGET T-1213 13460 S Arc,1,1
5411,TARGET T-1401 519 Gateway,1,130
5411,WAL Wal-Mart Super 052604,1,3
5411,WAL Wal-Mart Super 410695,1,4
5411,WAL Wal-Mart Super 740205,1,3
5411,WAL Wal-Mart Super 750501,1,3
5411,WAL-MART #13115448 WHITTL,1,74
5411,WAL-MART #584429574 7 MIL,1,117
5411,WAL-MART #70722021 INDEPE,1,74
5411,WEGMANS #04,1,16
5499,FRESH MART,1,52
5499,JAYS FOOD MART,1,15
5499,NUCIFIC,1,33
5499,OMO COUNTY LINE ONE932520,1,1
5499,PENNY MART,1,4
5499,SKIPPYS,1,4
5499,SQ *GREEN LEAF,1,5
5499,SQ *TOBACCOEXPRESS2 LLC,1,2
5533,PARTZILLA.COM,1,60
5541,ARCO#83481THE HUB FD MRT,2,73
5541,ATLANTIC CITY GASOLINE140,1,2
5541,ATOKA GROCERY S,2,2
5541,BP#1681402ARNOLD MART,1,19
5541,BP#8767527GASMART 23,2,41
5541,CHEVRON/TEXACO S&A FOOD60,2,6
5541,CORNER STORE 1820,1,73
5541,E-Z MART #4229802 N WASHI,1,59
5541,GULF OIL 920442611033 KAI,1,4
5541,JERRYS MARKET,1,7
5541,KENJO MARKET #33,1,5
5541,LUKOIL 69712,2,7
5541,MARATHON PETRO90936 Y,8,43
5541,MURPHY6715ATWALMART,1,38
5541,NNT ETIWANDA GAS MA970620,1,1
5541,SHELL SERVICE STATION3320,1,29
5541,SHELL SERVICE STATION6202,3,15
5541,WHITE OAK STATIO1472 E KE,1,29
5542,CONSERV FUEL 6113910 E BE,2,36
5542,H-E-B GAS #288207 E SOUTH,1,4
5542,SHELL OIL 12618311000,1,1
5542,SHELL OIL 57544742307,1,1
5542,SHELL OIL 57545274706,1,1
5631,PAYPAL *SUIZHOUSHIC,1,8
5651,PAYPAL *KOHNER LLC,1,1
5661,DECKERS*UGG,5,523
5691,EVA,1,2
5691,SASSY,1,7
5698,NATURAL POWER BEAUTY SUPP,1,20
5699,PAYPAL *SHPPRWISE,1,1
5699,UNDERGROUND BY JYS 155439,2,5
5712,ROSLYN HOSIER,2,3
5734,GOOGLE *Minecraft,20,713
5734,GOOGLE *TEPPO ILKKA,1,14
5812,BETHUNE GRILL,1,26
5812,BIG RICE,1,1
5812,DENNY'S #8028 ONLINE,1,4
5812,FISH SKILLET SEAFOOD,1,2
5812,GYM SPORTS BAR,2,2
5812,MISS CARTERS KITCHEN L,1,7
5812,NICKS BISTRO,1,4
5812,POSTMATES 411AE SONIC,1,1
5812,POSTMATES 64E59 BJS R,1,1
5812,RFC DWTN CHICAGO REST,1,2
5812,TACOS AMECA 1 INC,1,4
5813,TROTTIER INC,1,2
5814,ARBY'S 5003031,1,6
5814,BIG TONYS WEST PHILLY CHE,1,1
5814,CHICK-FIL-A #01994,1,36
5814,CULVERS OF CHICAGO,2,21
5814,KFC G410015,1,29
5814,MCDONALD'S F31184,2,55
5814,MCDONALD'S F6589,1,30
5814,POLLO TROPICAL 10155,1,8
5814,POPEYES 10654,1,24
5814,SPIRIT AIRLINES ONBOAR,1,40
5814,SWEET FROG CATONSVILLE,1,1
5814,WENDY'S 713,1,44
5815,GOOGLE *Playrix Games,5,786
5816,GOOGLE*ALADINFUN,1,177
5816,PAYPAL *G2ACOMLIMIT,2,119
5817,GOOGLE*PLAY BLITZTEAM,1,1
5818,AMZN Digital*JW2VK9H93,1,1
5818,AMZN Digital*Z64OD4453,1,1
5912,CVS/PHARMACY #01498,1,2
5912,RITE AID STORE - 0568,1,58
5941,ACADEMY SPORTS + OUTDOOR,4,563
5942,AMZN Mktp US*4R0WS0ZZ3,1,1
5942,AMZN Mktp US*5N8VM3XE3,1,1
5942,AMZN Mktp US*IM4BY64N3,1,1
5942,AMZN Mktp US*QW82M3W83,1,1
5942,AMZN Mktp US*ZP9DF31S3,1,1
5945,HOBBY LOBBY #525,1,2
5947,NWS FASCINATIONS 14261806,1,1
5947,YCC STORE 00111,1,1
5967,WEBLPM.COM 800-910-4362,1,6
5967,qalek.com   8889602451,1,34
5968,AMPLIFYHEALTHLABSRENEW,2,4
5968,Experian* Credit Report,63,943
5968,FSI 888-222-0269,1,12
5968,MCAFEE *WWW.MCAFEE.COM,6,380
5968,TIME4ULTRASHRED.COM,1,6
5968,WORKSIRONTOUGHTESTO,1,3
5977,PAYPAL *IPSY,2,240
5993,NWS BUCHANAN SMOKE 930187,1,1
5999,BUBBLY BELLE,5,493
5999,CHAPEL BEAUTY - CASTLE,1,20
5999,NOLA EMPORIUM II OF WV,1,3
5999,OMA MEDIA AGENCY INC,1,2
5999,R&M VARIETY STORE,1,1
6011,3593 King Deli Corp3593 3,1,6
6011,5/3 BK C. OH OFF3417 N HI,1,1
6011,7ELEVEN-FCTI17305 ARROW B,1,7
6011,ALEXS ALL IN-2713406227 W,1,3
6011,ASHLAND WEST-4187217101 S,1,12
6011,BANK OF AMERICA*PIXLEY RD,1,5
6011,BUCKEYE STATE CU197 EAST,1,26
6011,CHASE4809 S ASHLAND AVE,1,8
6011,Cardtronics C2S1020  N LO,1,17
6011,Cardtronics C2SJ2840 W AV,1,3
6011,Cardtronics CCS4819 BROAD,1,16
6011,Cardtronics CCS9610 E 61S,2,21
6011,Cardtronics CCSB   20812,1,7
6011,Cardtronics CCSB1776,1,64
6011,Cardtronics CCSE#106 E MA,1,55
6011,EFT1025 west 63rd street,4,55
6011,FAST GAS OL -3159678410SO,2,27
6011,FF S&L PORT ANG333 N SEQU,2,4
6011,GERRYS FISH -42228211857,1,5
6011,HUDSON FOOD -420228865 HU,1,68
6011,J&R OIL COMP-3235463830 R,1,9
6011,KWIK STOP FO-398366301 W,1,16
6011,Kwik Trip 3459440 STATE H,1,11
6011,LK438362124 MAIN ST S,1,4
6011,NORTH AMERICAN920 N BELT,1,2
6011,P4602744723 WEST THOMAS R,1,1
6011,PAI ISO4714 CAUSEWAY BLVD,1,4
6011,PAI ISO724 W MARSHALL ST,1,23
6011,PNC BANK440 KNG GEORGES R,1,26
6011,PNC BANK604 BOULEVARD,1,249
6011,PNC BANK975 E LITTLE CREE,1,169
6011,PUFF MART   -K388590798 P,1,13
6011,RIVER PARK D-1452061800 C,1,5
6011,SILVER EXPRE-37499710005,2,43
6011,SUNTRUST@WILDWOOD MANOR,1,1
6011,TCU3900 BRISTOL,1,2
6011,Team One Credit402 E Gene,1,25
6011,UNIVERSITY B-K731557135 U,1,12
6300,SUN COAST GENERAL INS-CLA,1,3
7011,AIRBNB  HMRK4NHZHJ,2,2
7011,M STAR HOTEL,1,7
7230,NEW ECHELON HAIR LLC,1,4
7273,PNYWYU.COM,1,1
7273,gotinder.com/help,26,2097
7273,mtnrom.com,2,45
7298,N & K BEAUTY SUPPLY,1,3
7392,PAYPAL *FORECLOSURE,1,3
7399,GOOGLE *4399NETLIMIT,6,6
7538,VIOC AR2203,1,1
7542,GooGoo #608 Mercury,1,24
7994,FUNZPOINTS-5MLSGFCQ5,1,1
7994,funzpoints-5m1sanck3,1,1
7994,funzpoints-5m2fg1ui9,1,1
7994,funzpoints-5m5o9iuqu,1,1
7994,funzpoints-5m70b3l6u,1,1
7994,funzpoints-5mdcy5sc0,1,1
7994,funzpoints-5mj8i47m9,1,1
7996,BUSCH GARDENS VACATIONS,1,1
8111,HTTPSDIVORCE.USL,1,1
8220,PAYPAL *LSUALEX,1,1
0000,DD:INTERACTIVE B-ACH TRAN,2,59
0000,EFT:11923046,1,1
0000,EFT:11941428,1,1
0000,EFT:12135013,1,2
0000,EFT:12165532,1,1
0000,EFT:12276671,1,2
0000,EFT:12619389,1,1
0000,EFT:12698190,1,1
3000,UNITED      0167447458969,1,1
3001,AMERICAN AIR0012120971064,1,1
3260,SPIRIT AIRL 4870235422239,1,1
3621,EXTENDEDSTAY 4165,1,1
4225,NAPA MINI STORAGE,1,1
4225,SECURCARE SELF STORAGE,1,113
4812,NNT SYM WIRELESS IN330778,1,1
4812,STRAIGHTTALK*PHONES,4,963
4812,VERIZON WRLS 32267-01,4,9
